"SVN","STATION_KEY","rid","SINUMAP","upDist","LAT_RAW","LONG_RAW","rid_LSN04","SQM_RCA","SQM_RSA","SQM_ARCA","SQM_ARSA","sum_60_days","sum_180_days","sum_365_days","sum_1095_days","X6month_count_60_days","X2year_count_60_days","X10year_count_60_days","X25year_count_60_days","X50year_count_60_days","X100year_count_60_days","X6month_count_180_days","X2year_count_180_days","X10year_count_180_days","X25year_count_180_days","X50year_count_180_days","X100year_count_180_days","X6month_count_365_days","X2year_count_365_days","X10year_count_365_days","X25year_count_365_days","X50year_count_365_days","X100year_count_365_days","X6month_count_1095_days","X2year_count_1095_days","X10year_count_1095_days","X25year_count_1095_days","X50year_count_1095_days","X100year_count_1095_days","days_since_X6month","days_since_X2year","days_since_X10year","days_since_X25year","days_since_X50year","days_since_X100year","PPT_1981_2010","XSLOPE_MAP","MIN_Z","Q0001E_adj","STRMPWR","BSTI","DATE","YEAR","MONTH","CLAY_PARCA","CLAY_PRCA","COMP_PARCA","COMP_PARSA","COMP_PRCA","COMP_PRSA","DIS_10YR_PARCA","DIS_10YR_PARSA","DIS_10YR_PRCA","DIS_10YR_PRSA","DIS_1YR_PARCA","DIS_1YR_PARSA","DIS_1YR_PRCA","DIS_1YR_PRSA","DIS_3YR_PARCA","DIS_3YR_PARSA","DIS_3YR_PRCA","DIS_3YR_PRSA","EROD_PARCA","EROD_PARSA","EROD_PRCA","EROD_PRSA","KFACT_MARCA","KFACT_MRCA","OWN_AGR_PARCA","OWN_AGR_PARSA","OWN_AGR_PRCA","OWN_AGR_PRSA","OWN_FED_PARCA","OWN_FED_PARSA","OWN_FED_PRCA","OWN_FED_PRSA","OWN_ODF_PARCA","OWN_ODF_PARSA","OWN_ODF_PRCA","OWN_ODF_PRSA","OWN_PRI_PARCA","OWN_PRI_PARSA","OWN_PRI_PRCA","OWN_PRI_PRSA","OWN_URB_PARCA","OWN_URB_PARSA","OWN_URB_PRCA","OWN_URB_PRSA","POP_DARCA","POP_DRCA","ROADLEN_DARCA","ROADLEN_DARSA","ROADLEN_DRCA","ROADLEN_DRSA","ROADX_DARCA","ROADX_DRCA","SAND_PARCA","SAND_PRCA","SILT_CLAY_PARCA","SILT_CLAY_PRCA","SILT_PARCA","SILT_PRCA","SUSCEP4_PARCA","SUSCEP4_PRCA","SUSCEP5_PARCA","SUSCEP5_PRCA","TYPEF_PARCA","TYPEF_PRCA","HDWTR"
"07128DFW","34709",20621,0.965015318816913,236844.670837869,43.5968,-123.353,20621,101700,8100,27352800,2508300,24.6363415078419,167.915121738867,1214.56317107279,3620.191706397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,616,3194,3963,3963,3963,Inf,120206,0.581395330232559,148,23.0540058312617,13.4034913334497,40,2007-09-26,2007,9,24.8018014134483,0.158845641788707,0,0,0,0,25.1020005264543,0.107642626480086,2.65486725663717,33.3333333333333,7.54145827849434,8.46788661643344,2.65486725663717,33.3333333333333,13.9444590681758,0.107642626480086,2.65486725663717,33.3333333333333,100,100,100,100,21.3857809577276,0.147388205810948,0,0,0,0,39.6946564885496,32.2569070685325,21.2389380530973,0,0,0,0,0,60.3053435114504,67.7430929314675,78.7610619469027,100,0,0,0,0,0.00120301718285398,0.0140006115832691,2.77318486625811,3.54981461547662,1.20325476681179,0,0.0012064578397824,0,36.2332551707832,0.380452658782991,63.3968382748904,0.504503101495562,38.5950368285087,0.345657451640693,4.67228217952093,7.07964601769912,4.1260858120558,6.19469026548673,18.2307141462753,25.0382108282499,0
"07129DFW","34710",15790,0.589805811452418,135613.268299435,43.89412,-123.86212,15790,226800,31500,1459800,108000,62.6400000751019,397.269999556243,2230.91001094505,6383.66001495905,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,314,314,3954,Inf,Inf,Inf,213111,3.999999872,164,2.50099185282523,10.003967091174,12,2007-09-17,2007,9,20.8029549057601,0.0991780045351474,0,0,0,0,0.678175092478422,0,0,0,0.678175092478422,0,0,0,0.678175092478422,0,0,0,100,99.1666666666667,100,100,14.759137748811,0.0687358276643991,0,0,0,0,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0492085320553813,0,0.316731107118367,0,0,0,31.9426413598732,0.150651927437642,52.5826360757279,0.246173471550282,31.7796811696318,0.146995464852607,7.15166461159063,3.57142857142857,9.3711467324291,7.14285714285714,0,0,0
"07134DFW","34715",17871,0.890280045894586,95072.5713629771,43.7017,-123.8202,17871,801000,54000,801000,54000,61.3399998750538,369.149996807799,2437.2099918006,6679.4999967711,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,1,0,0,0,0,322,322,3962,Inf,Inf,Inf,243664,4.66666651733334,333,1.36332471728594,6.36218181041126,4,2007-09-25,2007,9,0.034109708370155,0.034109708370155,0,0,0,0,16.0674157303371,0,16.0674157303371,0,0.112359550561798,0,0.112359550561798,0,0.112359550561798,0,0.112359550561798,0,100,100,100,100,0.0270167908092413,0.0270167908092413,0,0,0,0,82.9213483146067,100,82.9213483146067,100,0,0,0,0,17.0786516853933,0,17.0786516853933,0,0,0,0,0,0,0,2.15579464427175,0,2.15579464427175,0,0,0,0.0381992172705467,0.0381992172705467,0.074133444946081,0.074133444946081,0.0400237343769728,0.0400237343769728,3.93258426966292,3.93258426966292,1.23595505617978,1.23595505617978,0,0,1
"07135DFW","34716",18938,0.661684820141557,131460.413332068,43.6641,-123.6072,18938,974700,128700,13191300,1322100,24.2547618753853,178.070952127732,1294.68142735373,3647.58333207339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1381,3962,3962,3962,Inf,Inf,129390,1.33333329066667,49,11.9067379488839,15.875650090491,13,2007-09-25,2007,9,31.1653411581834,0.0347233199390564,0,0,0,0,9.42894180255168,0,20.9602954755309,0,1.46687589547656,0.816882232811436,0.277008310249307,0,6.95230947670055,0,2.95475530932595,0,100,99.931926480599,100,100,18.1121682378042,0.0194366218798198,0,0,0,0,59.0775738554957,58.3390061266167,31.8559556786704,8.39160839160839,0,0,0,0,40.9224261445043,41.6609938733833,68.1440443213296,91.6083916083916,0,0,0,0,0.0000369937413137357,0.000500662295877585,0.399420673912085,0.56405262031298,2.3811202788309,0.431654836683894,0.000379037699089551,0.00205191340925413,29.785151911065,0.0271205544599702,62.8385490663536,0.06520190724344,31.6732079081838,0.0304785874878185,2.79729821928089,2.86241920590951,2.4015828614314,1.66204986149584,9.74260980594497,34.452946901675,0
"07136DFW","34717",18582,0.903334302195064,115484.543212799,43.6747,-123.6893,18582,868500,120600,3031200,279000,32.9560000322759,273.61200019978,1691.52600390799,4633.32600166053,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,3,1,0,0,0,0,268,317,3957,3957,3957,Inf,147830,3.999999872,23,2.87439829151094,11.4975927981208,14,2007-09-20,2007,9,19.0438691186787,0.028550457730409,0,0,0,0,25.0296912114014,14.5161290322581,24.3523316062176,33.5820895522388,4.15676959619953,7.09677419354839,12.1243523316062,16.4179104477612,4.15676959619953,7.09677419354839,12.1243523316062,16.4179104477612,100,100,100,100,14.2640034829483,0.0208950575854385,0.445368171021378,1.29032258064516,1.55440414507772,2.98507462686567,10.2434679334917,12.258064516129,25.8031088082902,28.3582089552239,0,0,0,0,89.2517814726841,86.4516129032258,72.4352331606218,68.6567164179104,0.0593824228028504,0,0.207253886010363,0,0.0000576596910133466,0.000201241284282851,1.10060530553094,2.9939010824514,3.84128359484787,0.961771332186459,0.00197941409342835,0.00690846286701209,26.4964962832142,0.0382378050417459,44.8926766396437,0.06542478996903,25.8488075209531,0.0368743321968373,6.08669833729216,7.04663212435233,7.7790973871734,11.3989637305699,29.0186207396985,43.0952672777544,0
"07139DFW","34721",4713,0.928101145747559,312120.863428814,45.8398,-123.0889,4713,443700,63900,15541200,1770300,19.3508334804016,151.987500217433,1514.36583347347,4167.0566663815,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,4,1,0,0,0,0,285,323,Inf,Inf,Inf,Inf,139894,1.06273199724257,199.232527441406,20.6840543572544,21.9816063981588,10,2007-09-26,2007,9,20.3313816600224,0.0496866886924039,38.7537641880936,22.2674123029995,0,0,3.97266620338198,2.49110320284698,3.04259634888438,0,2.51911049339819,2.79613624809354,3.04259634888438,0,2.51911049339819,2.49110320284698,3.04259634888438,0,61.2462358119064,77.7325876970005,100,100,37.5894345742898,0.0829544659718822,0,0,0,0,47.1681723419041,50.2796136248094,8.72210953346856,0,0,0,0,0,52.8318276580959,49.7203863751906,91.2778904665314,100,0,0,0,0,0.0000827294101911423,0.00289771086243539,2.97024689244048,1.98327967011241,3.41942980571556,0,0.000900831338635369,0,15.1802997480177,0.0488222539487922,81.9783939351384,0.154015033961542,61.6470128572233,0.104328345313085,0.364836692147325,0,0.208478109798471,0,24.3976911546335,45.0658090903147,0
"07140DFW","34722",12983,0.801166346408587,12674.6212024587,44.2079,-124.0717,12983,1762200,170100,1762200,170100,78.2699997201562,794.616667027896,2093.89333163699,6294.58999899899,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,275,275,3915,Inf,Inf,Inf,227969,6.05942529437964,196.525901953125,3.15677551020408,19.1282453752088,4,2007-08-09,2007,8,0.0124326901708085,0.0124326901708085,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0102228514848593,0.0102228514848593,0,0,0,0,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0621411438752666,0,0.0621411438752666,0,0,0,0.0149232190609541,0.0149232190609541,0.0361493041887463,0.0361493041887463,0.0237166137508725,0.0237166137508725,2.4514811031665,2.4514811031665,0.459652706843718,0.459652706843718,17.8850690881945,17.8850690881945,1
"08001BMP","10588",11143,0.901894460999164,80360.7066532794,44.5346,-123.8756,11143,1189800,135000,3141000,271800,105.0400000792,904.219996811822,2005.29999802634,6115.74999650568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,616,616,4256,Inf,Inf,Inf,226622,3.00532343898591,170.084501953125,5.87327343102018,17.6510863058182,12,2008-07-15,2008,7,15.5996721560196,0.0191798975100761,0,0,0,0,18.9971346704871,3.3112582781457,13.5400907715582,6.66666666666667,11.7478510028653,6.29139072847682,1.43721633888048,0,11.7478510028653,0,1.43721633888048,0,100,100,100,100,12.377950617498,0.0144082110953696,0,0,0,0,98.9398280802292,99.6688741721854,97.2012102874433,99.3333333333333,0,0,0,0,1.06017191977077,0.33112582781457,2.79878971255673,0.666666666666667,0,0,0,0,0,0,0.337751784401967,0,0.891644271984012,0,0,0,23.504947656802,0.0278118927678002,38.6280205824024,0.0478001759336308,23.0283484258027,0.0286202768921613,2.26361031518625,2.42057488653555,1.34670487106017,1.66414523449319,19.7547440697607,36.2056665875379,0
"08001DFW","35689",15553,0.923948209675696,152523.565090923,43.9523,-123.694,15553,46800,15300,11040300,1294200,14.2015788404173,648.239474319902,2191.00999750805,6348.99578626385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,643,4283,4283,Inf,Inf,Inf,198646,3.999999872,156,20.4048897653999,81.6195564497739,7,2008-08-11,2008,8,24.3483984325822,0.442862426035503,9.70897529958425,0,0,0,2.63308062280916,0,0,0,2.63308062280916,1.39082058414465,0,0,2.63308062280916,0,0,0,90.2910247004157,100,100,100,19.6469627344832,0.363165680473373,0,0,0,0,61.0907312301296,53.8247566063978,67.3076923076923,82.3529411764706,0.66030814380044,0,0,0,38.2489606260699,46.1752433936022,32.6923076923077,17.6470588235294,0,0,0,0,0,0,1.3361171953052,1.39289464331715,6.88321947281965,3.2197488756636,0.000996349736873092,0,39.6782062822611,0.7573224852071,59.903094863493,1.16575445931339,35.5546964308196,0.72289201183432,4.04336838672862,7.69230769230769,3.92108910083965,1.92307692307692,6.9966991908192,95.4066465605554,0
"08002BMP","21842",11151,0.821022853785641,80638.8689914387,44.53929,-123.85332,11151,2132100,135900,2132100,135900,102.610000092536,876.809999377777,1961.81000002722,5943.91666662445,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,224,616,4256,Inf,Inf,Inf,212061,1.20911346034076,159.693918746881,3.81515275411698,4.61295254825898,16,2008-07-15,2008,7,0.0110101082274724,0.0110101082274724,0,0,0,0,0.126635711270578,0,0.126635711270578,0,0,0,0,0,0,0,0,0,100,100,100,100,0.00768830402406488,0.00768830402406488,0,0,0,0,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.70718101191199,0,0.70718101191199,0,0,0,0.0154279251789104,0.0154279251789104,0.0267839437885272,0.0267839437885272,0.0157738347135802,0.0157738347135802,0.675390460109751,0.675390460109751,0.464330941325454,0.464330941325454,26.5284514557017,26.5284514557017,1
"08002DFW","34646",16301,0.798096564986675,206005.805316707,43.9018,-123.5666,16301,453600,73800,4691700,475200,11.6200001088104,445.51285427862,1637.73999581592,4897.12999413908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,651,3522,4291,4291,Inf,Inf,153597,1.33333329066667,133,4.72279697438542,6.2970624310079,14,2008-08-19,2008,8,21.4785780131478,0.0498555209120683,0,0,0,0,1.61135622482256,0.757575757575758,2.38095238095238,4.8780487804878,1.61135622482256,0.757575757575758,2.38095238095238,4.8780487804878,1.61135622482256,0.757575757575758,2.38095238095238,4.8780487804878,100,100,100,100,17.9828405177532,0.0427532123960695,0,0,0,0,83.5986955687704,79.9242424242424,60.7142857142857,58.5365853658537,0.0767312488010742,0,0,0,16.3245731824285,20.0757575757576,39.2857142857143,41.4634146341463,0,0,0,0,0,0,0.0175887615568115,0,0.181925027769164,0,0,0,35.4801589965867,0.075335018266566,54.8708864668426,0.123077681846119,33.3923084535304,0.0732221592340643,8.88164204872434,10.3174603174603,10.3011701515442,7.34126984126984,23.2296661115065,41.4796363862207,0
"08003BMP","34521",11296,0.865804304849627,70291.7456226005,44.5103,-123.8554,11296,872100,85500,872100,85500,105.484998241067,902.009995405562,2016.47499429435,6219.7299936153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,617,617,4257,4257,Inf,Inf,216317,2.09295745255662,136.303512744141,1.5037741046832,3.14733521935835,15,2008-07-16,2008,7,0.0255270453192411,0.0255270453192411,0,0,0,0,6.08875128998968,0,6.08875128998968,0,6.08875128998968,0,6.08875128998968,0,6.08875128998968,0,6.08875128998968,0,100,100,100,100,0.0195237075874291,0.0195237075874291,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,0,0,0,0,0,0,3.0292683051431,0,3.0292683051431,0,0,0,0.0388649794826411,0.0388649794826411,0.0643225877391631,0.0643225877391631,0.0387955410288606,0.0387955410288606,2.1671826625387,2.1671826625387,1.03199174406605,1.03199174406605,0,0,1
"08003DFW","dfw_2724",13554,0.948325538454281,7246.28029742607,44.12734,-124.0799,13554,259200,41400,6848100,767700,30.0045454073697,670.235454619947,2297.54727206498,6910.1109030836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,639,639,4279,Inf,Inf,Inf,216628,2.92201379809712,66.5713691162109,12.5409609878311,36.6448610478401,5,2008-08-07,2008,8,23.5518665761306,0.0866415895061731,96.7932711262978,100,100,100,6.01918780391641,0.703399765533412,8.33333333333333,0,2.70732027861743,0.703399765533412,8.33333333333333,0,2.70732027861743,0.703399765533412,8.33333333333333,0,3.2067288737022,0,0,0,20.2869208247543,0.0735435956790123,0,0,0,0,93.1265606518596,92.4970691676436,100,100,0,0,0,0,6.87343934814036,7.50293083235639,0,0,0,0,0,0,0.0000563954545498751,0,0.0671037147888095,0,1.77288946468073,0,0,0,27.1656231290431,0.0945360725308642,69.062527744986,0.252686151383836,45.5106611687913,0.166044560185185,6.55802339334998,6.59722222222222,4.7443816533053,2.43055555555556,24.6057654912338,35.6644954714097,0
"08004DFW","21791",13202,0.842133175741255,3848.01081914276,44.17071,-124.10581,13202,603900,72000,38000700,3799800,22.5469492066462,635.410507783515,2216.91474600095,6583.47592170723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,644,644,4284,Inf,Inf,Inf,196731,0.744251327241232,6.48586618790674,73.0736496218691,54.3851607174369,6,2008-08-12,2008,8,24.279094252889,0.0364993414637941,70.7718542026857,61.2742775935576,100,100,1.76917793619591,0.355281856939839,0.745156482861401,0,1.09182199275277,0.355281856939839,0.745156482861401,0,1.09182199275277,0.355281856939839,0.745156482861401,0,29.2281457973143,38.7020369493131,0,0,20.8028573488609,0.0365681992525189,0,0,0,0,81.9813845534424,61.4400757934628,65.1266766020864,15,0,0,0,0,17.0049499088175,35.0781620085268,8.94187779433681,6.25,0,0,0,0,0,0,0.265598688980092,0.619548451690912,1.46536860461296,0.127769840594683,0.000447360180207207,0,29.444115334008,0.038905164123214,68.9761101047697,0.110439299122191,44.6970158518639,0.0739399566010207,3.92913814745518,3.27868852459016,2.71416052862184,1.63934426229508,18.8073067388565,23.0988531631066,0
"08005DFW","dfw_3124",12345,0.924215186440426,140931.689296735,44.38314,-123.678,12345,543600,14400,543600,14400,5.33999998867512,477.300002649426,1720.02000494115,5005.64000391588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,650,4290,Inf,Inf,Inf,Inf,195037,13.3969802841873,145.38045637207,0.667255634964266,8.93921058612913,9,2008-08-18,2008,8,0.0428783277049254,0.0428783277049254,0,0,0,0,8.60927152317881,37.5,8.60927152317881,37.5,8.60927152317881,37.5,8.60927152317881,37.5,8.60927152317881,37.5,8.60927152317881,37.5,100,100,100,100,0.020703587561949,0.020703587561949,0,0,0,0,92.2185430463576,100,92.2185430463576,100,0,0,0,0,7.78145695364238,0,7.78145695364238,0,0,0,0,0,0,0,0.346598024312197,0,0.346598024312197,0,0,0,0.0599003333187146,0.0599003333187146,0.105662579463452,0.105662579463452,0.0627842528836451,0.0627842528836451,8.77483443708609,8.77483443708609,5.13245033112583,5.13245033112583,0,0,1
"08006DFW","33357",10113,0.928961089719543,173100.967415027,44.76634,-123.7582,10113,426600,75600,9696600,1098000,52.0568751511164,754.657499516034,2293.0231294086,7588.95001997007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,636,636,Inf,Inf,Inf,Inf,200889,0.686816970209355,87.0447799072266,22.2223087732273,15.2626587826847,8,2008-08-04,2008,8,25.5951891328955,0.0504045825989426,14.7391869315018,1.39344262295082,0,0,46.2595136439577,24.8360655737705,31.8565400843882,10.7142857142857,1.95841841470206,2.29508196721311,1.47679324894515,2.38095238095238,1.95841841470206,1.0655737704918,1.47679324894515,2.38095238095238,85.2608130684982,98.6065573770492,100,100,21.499155843876,0.0578254909291602,0,0,0,0,0,0,0,0,0,0,0,0,87.581214033785,89.016393442623,93.2489451476793,96.4285714285714,0,0,0,0,0,0,1.23639778796389,2.1240095757307,2.38128174114085,0.448107159288114,0.00144380504506734,0,30.7829383685708,0.0686989264540939,64.812785507498,0.142166941448067,39.2175963746541,0.091762360020652,6.19082977538519,2.53164556962025,5.58752552441062,0.632911392405063,10.1663344740556,45.2359803352449,0
"08007DFW","dfw_35212",12648,0.887757391177377,30906.4458660228,44.27477,-123.9812,12648,1134000,127800,1134000,127800,20.6650001863018,607.400001047179,2105.53000312299,6257.80500516389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,645,645,4285,Inf,Inf,Inf,208698,9.33333303466668,130,2.12517884130982,19.8350018841716,4,2008-08-13,2008,8,0.0191812169312169,0.0191812169312169,18.7301587301587,0,18.7301587301587,0,0.793650793650794,0,0.793650793650794,0,0.793650793650794,0,0.793650793650794,0,0.793650793650794,0,0.793650793650794,0,81.2698412698413,100,81.2698412698413,100,0.0194494834971025,0.0194494834971025,0,0,0,0,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.18186842150296,0.76605909774169,2.18186842150296,0.0863336443486667,0.000881834215167549,0.000881834215167549,0.0221174729150918,0.0221174729150918,0.0572476080281514,0.0572476080281514,0.0380663895187706,0.0380663895187706,2.14285714285714,2.14285714285714,1.26984126984127,1.26984126984127,0,0,1
"08008DFW","dfw_39720",13537,0.92620968266859,146790.065915142,44.23231,-123.6043,13537,315000,37800,2034900,173700,37.6200004269679,517.600000526135,1836.78666917297,5465.0133322496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,637,4277,4277,Inf,Inf,Inf,196911,9.33333303466668,332,3.12337750597091,29.1515224562131,7,2008-08-05,2008,8,20.2312531749542,0.0687526530612245,0,0,0,0,5.13047324192835,1.03626943005181,6.57142857142857,2.38095238095238,4.24590888987174,0.518134715025907,1.42857142857143,0,4.24590888987174,0.518134715025907,1.42857142857143,0,100,100,100,100,16.5063056801668,0.0535918367346939,0,0,0,0,74.0822644847413,93.7823834196891,100,100,0,0,0,0,25.9177355152587,6.21761658031088,0,0,0,0,0,0,0,0,0.546778406469284,0,3.53218850579157,0,0,0,32.8162522272067,0.11013224489796,51.7323042906577,0.175542860506019,31.5010511151829,0.106790204081632,5.30738611233967,8.28571428571428,4.95356037151703,6.57142857142857,0,0,0
"08009DFW","34663",11103,0.916154578058231,37096.5129600133,44.5342,-123.9336,11103,44100,15300,2195100,189000,42.2200002074242,615.629997549579,1939.03999182209,5881.31999757513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,638,638,4278,Inf,Inf,Inf,209303,3.34670414095234,91.4430509765625,3.74585236158899,12.536259609926,6,2008-08-06,2008,8,25.7560040498364,0.510079133694294,0,0,0,0,23.0012300123001,0,0,0,5.74005740057401,8.57142857142857,0,0,5.74005740057401,0,0,0,100,99.5238095238095,100,100,24.8903866589686,0.543940024989588,0,0,0,0,80.7708077080771,90.4761904761905,100,100,0,0,0,0,19.2291922919229,9.52380952380952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.0213302541189,0.735193669304456,62.0106500654226,1.30562264419804,36.2546460158479,0.795543523531862,1.5580155801558,8.16326530612245,0.902009020090201,10.2040816326531,22.0789430363603,100,0
"08010DFW","33319",13659,0.825484300187581,147538.632184914,44.15933,-123.8854,13659,264600,38700,8666100,856800,19.8853334243099,579.191999263689,2072.99466676426,6151.71800330045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,650,650,4290,Inf,Inf,Inf,202862,0.721359976916475,126.787656,14.9166499464303,10.7602742610281,8,2008-08-18,2008,8,24.3057055535892,0.084145494932667,0.60234707653962,0,0,0,5.78460899366497,0.315126050420168,0,0,2.21206771211964,0.315126050420168,0,0,2.21206771211964,0.315126050420168,0,0,99.3976529234604,100,100,100,19.8315590022487,0.0785089546022491,0,0,0,0,91.6502232838301,65.3361344537815,81.9727891156463,27.906976744186,0,0,0,0,8.3497767161699,34.6638655462185,18.0272108843537,72.0930232558139,0,0,0,0,0,0,0.0680696782255276,0.0169843508186679,2.22939772664491,0.0549969455080675,0,0,36.91784493837,0.131730991716415,60.0312696976502,0.208149383243404,35.7255641440292,0.124003887269193,2.62747948904351,1.70068027210884,1.6824176965417,1.70068027210884,18.9201064362461,50.53883523005,0
"08011DFW","34722",12983,0.801166346408587,12674.6212024587,44.2079,-124.0717,12983,1762200,170100,1762200,170100,28.0566666523616,647.960000102719,2253.32999608666,6655.30666108492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,645,645,4285,Inf,Inf,Inf,227969,6.05942529437964,196.525901953125,3.15677551020408,19.1282453752088,7,2008-08-13,2008,8,0.0124326901708085,0.0124326901708085,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0102228514848593,0.0102228514848593,0,0,0,0,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0621411438752666,0,0.0621411438752666,0,0,0,0.0149232190609541,0.0149232190609541,0.0361493041887463,0.0361493041887463,0.0237166137508725,0.0237166137508725,2.4514811031665,2.4514811031665,0.459652706843718,0.459652706843718,17.8850690881945,17.8850690881945,1
"08012DFW","34658",12537,0.879693654981653,8437.49350086167,44.269,-124.0726,12537,1401300,99000,19518300,1893600,26.2700000297627,660.414062373224,2266.62968639517,6706.79875759862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,646,3549,4286,Inf,Inf,Inf,223248,1.59668245341337,43.5437281860352,40.8827968089116,65.2768443112534,7,2008-08-14,2008,8,22.706798584028,0.0157223536031158,100,99.8574144486692,100,100,1.57237054456587,1.23574144486692,1.54142581888247,0,1.19887490201503,1.23574144486692,1.54142581888247,0,1.19887490201503,1.23574144486692,1.54142581888247,0,0,0,0,0,18.5069703572277,0.0148384097508136,0,0,0,0,95.6010513210679,96.5304182509506,91.072575465639,100,0,0,0,0,4.39894867893208,3.46958174904943,8.92742453436095,0,0,0,0,0,0,0,0.103985838360887,0,1.44838848846022,0,0,0,27.1388028067488,0.0168704204889846,65.6828214593861,0.0473369277919351,42.9760228753621,0.0316145742454675,4.39894867893208,7.83558124598587,2.83580024899709,3.40398201669878,12.0005697529521,13.4362276194146,0
"08013DFW","dfw_2876",11389,0.868484403022234,42589.635252039,44.47712,-123.97,11389,443700,18000,443700,18000,27.9399995803833,601.529997199774,1885.27999874949,5700.06999908015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,639,639,4279,Inf,Inf,Inf,206757,11.0378251350708,104.704892651367,0.702873820754717,7.7581983255097,9,2008-08-07,2008,8,0.0538200116025986,0.0538200116025986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,0.0361820044517772,0.0361820044517772,0,0,0,0,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.09106214099943,0,3.09106214099943,0,0,0,0.0731087147036199,0.0731087147036199,0.129731046848349,0.129731046848349,0.0759110302860737,0.0759110302860737,0,0,0,0,0,0,1
"08014DFW","28046",13124,0.860277983722268,129787.433893541,44.2319,-123.8551,13125,5400,1800,2574000,222300,8.43428569207234,559.902856360057,1990.77427685101,5917.76999095135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,643,643,4283,Inf,Inf,Inf,202771,1.33333329066667,142,4.2049121887287,5.60654940556202,7,2008-08-11,2008,8,24.6966433566434,3.36666666666667,0,0,0,0,10.1748251748252,10.5263157894737,0,0,3.4965034965035,1.61943319838057,0,0,3.4965034965035,1.61943319838057,0,0,100,100,100,100,19.1982517482517,4.66666666666667,0,0,0,0,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.7738811188811,7.93333333333333,62.0430804206475,8.63333384195963,37.3464335664336,5.26666666666667,2.58741258741259,0,1.60839160839161,0,10.6265650735114,44.4227902097016,0
