"","X","SVN","STATION_KEY","SY","SITE_NAME","PREDATOR_Nov05_model","PREDATOR_Nov05_score","PREDATOR_Nov05_Condition","Year_Sampled","Ref_Samples","NewSample","FSS_May05","FSS_May05_trans","AREAWTMAP","MAFLOWU_trans","SLOPE_trans","PRECIPSITE_MM_trans","STRMPOWER_trans","LONG_NHD_trans","LAT_NHD","ELEV_FT_trans","PCT_FSP3_trans","ERODRES_CAT","coords.x1","coords.x2","Use.303d","sample_status","biocriteria_status","biocriteria_status.OLD","FSS","Q75TH","fss_pred_trans","fss_pred","fss_pred_resids_trans","fss_pred_resids","Group","Q90TH","fss_resid_cond","sediment_resid_status","NEW_STATION","NEW_SAMPLE","NEW"
"276",748,"H108326","35689","35689 1998","WHITTAKER CR AT RM 3.8","MWCF",0.78,"Most disturbed",1998,0,"",3,0.602059991327962,1677.44242,1.31170131883776,0.152807067899361,3.30663944102426,0.16294270874214,123.6939289,43.95217792,22.7596133534821,1.47062890563334,"E",-2183512.382,2649409.36859999,"Yes",NA,"Attaining","Impaired",3,14,1.0152349953652,9.35702430383774,-0.413175004037239,-6.35702430383774,"Group 4",20,"Fair","Attaining","OLD","NEW","NEW"
"274",743,"H108271","35688","35688 1998","FISH CR AT RM 1.3","MWCF",1.15,"Least disturbed",1998,0,"",8,0.954242509439325,1880.13776,1.42769671356748,0.122024587686253,3.2027606873932,0.141060669465134,123.5610229,44.14254281,22.4053565024081,1.34528292089677,"E",-2167259.5069,2666703.22269999,"Yes",NA,"Attaining","Attaining",8,14,1.0152349953652,9.35702430383774,-0.0609924859258769,-1.35702430383774,"Group 4",20,"Fair","Attaining","OLD","NEW","NEW"
"273",742,"H108270","35680","35680 1998","GREENLEAF CR AT RM 3.1","MWCF",1.04,"Least disturbed",1998,1,"",2,0.477121254719662,2108.70591,1.55516654273647,0.168166584076623,3.32345836684947,0.298228585527752,123.637445,44.1602432,27.9463772249642,1.34528292089677,"E",-2172532.9982,2670338.83589999,"Yes",NA,"Attaining","Attaining",2,8,0.77466588484141,4.95204059846906,-0.297544630121748,-2.95204059846906,"Group 2",11,"Good","Attaining","OLD","NEW","NEW"
"136",435,"07140DFW","34722","34722 2007","Mill Cr at RM 2.51","MWCF",1.1,"Least disturbed",2007,0,"",4,0.698970004336019,2222.912,0.936028911909021,0.258708329977989,3.37254380075907,0.179178227772399,124.0711032,44.20828125,25.9422435421457,0.500179608697487,"R",-2204074.0082,2685451.30369999,"Yes","Attaining","Attaining","Attaining",4,14,1.0152349953652,9.35702430383774,-0.316264991029183,-5.35702430383774,"Group 4",20,"Fair","Attaining","OLD","OLD","OLD"
"150",449,"08011DFW","34722","34722 2008","Mill Cr at RM 2.51","MWCF",1.08,"Least disturbed",2008,0,"Yes",7,0.903089986991944,2222.912,0.936028911909021,0.258708329977989,3.37254380075907,0.179178227772399,124.0711032,44.20828125,25.9422435421457,0.500179608697487,"R",-2204074.0082,2685451.30369999,"Yes","Attaining","Attaining","Attaining",7,14,1.0152349953652,9.35702430383774,-0.112145008373258,-2.35702430383774,"Group 4",20,"Fair","Attaining","OLD","NEW","NEW"
"202",610,"09089DFW","34722","34722 2009","Mill Cr at RM 2.51","MWCF",1.1,"Least disturbed",2009,0,"Yes",7,0.903089986991944,2222.912,0.936028911909021,0.258708329977989,3.37254380075907,0.179178227772399,124.0711032,44.20828125,25.9422435421457,0.500179608697487,"R",-2204074.0082,2685451.30369999,"Yes","Attaining","Attaining","Attaining",7,14,1.0152349953652,9.35702430383774,-0.112145008373258,-2.35702430383774,"Group 4",20,"Fair","Attaining","OLD","NEW","NEW"
"135",419,"07114DFW","34695","34695 2007","Fivemile Cr at Mouth","MWCF",0.81,"Most disturbed",2007,0,"",21,1.34242268082221,2107.49479,1.46417720214897,0.0606630035524124,3.32139127831169,0.042763720002141,124.0143356,43.83805402,5.47722557505166,1.3030329996377,"E",-2211720,2644619.99999999,"Yes","Impaired","Impaired","Impaired",21,14,1.0152349953652,9.35702430383774,0.327187685457004,11.6429756961623,"Group 4",20,"Poor","Impaired - Sediment Stressor","OLD","OLD","OLD"
"134",397,"07092DFW","34673","34673 2007","Salmon R (RM 15.90) Trib at Mouth","MWCF",1.05,"Least disturbed",2007,0,"",5,0.778151250383644,3726.01317,1.67319809263432,0.138021737418423,3.38219721037745,0.273827646329782,123.7675186,45.04842487,23.4093998214393,0.825440953414278,"E",-2153950.2687,2768043.85229999,"Yes","Attaining","Attaining","Attaining",5,8,0.77466588484141,4.95204059846906,0.00348536554223344,0.047959401530937,"Group 2",11,"Good","Attaining","OLD","OLD","OLD"
"133",396,"07091DFW","34672","34672 2007","Deer Cr at Mouth","MWCF",0.84,"Most disturbed",2007,0,"",4,0.698970004336019,3387.372,1.08984790791122,0.37489998666311,3.43264866001311,0.412962142303933,123.8213551,45.02526028,17.6635217326557,0.825440953414278,"E",-2158791.061,2766803.91819999,"Yes","Impaired","Impaired","Impaired",4,8,0.77466588484141,4.95204059846906,-0.0756958805053913,-0.952040598469063,"Group 2",11,"Good","Impaired - Unknown Stressor","OLD","OLD","OLD"
"132",395,"07090DFW","34671","34671 2007","Nelson Cr at RM 1.95","MWCF",0.86,"Moderately disturbed",2007,0,"",14,1.17609125905568,1754.46415,1.52318893788454,0.073143694191639,3.27508089845686,0.069339015279983,123.6456,44.09125493,20.4205778566621,1.34528292089677,"E",-2175361.9164,2663157.01539999,"Yes","Attaining","Attaining","Potential Concern",14,14,1.0152349953652,9.35702430383774,0.16085626369048,4.64297569616226,"Group 4",20,"Good","Attaining","OLD","OLD","OLD"
"131",394,"07089DFW","34670","34670 2007","Potato Patch Cr at RM 0.97","MWCF",0.81,"Most disturbed",2007,0,"",13,1.14612803567824,1423.616,0.147781407700444,0.217692443598762,3.19284611518884,0.00826327683722255,123.5901639,43.9966082,24.8997991959775,1.36943840600457,"E",-2174144.2953,2651777.17249999,"Yes","Impaired","Impaired","Impaired",13,14,1.0152349953652,9.35702430383774,0.130893040313036,3.64297569616226,"Group 4",20,"Good","Impaired - Unknown Stressor","OLD","OLD","OLD"
"130",393,"07088DFW","34669","34669 2007","Farman Cr at RM 2.15","MWCF",0.95,"Least disturbed",2007,0,"",25,1.41497334797082,1232.043,1.06784088752785,0.127514705034361,3.11958577496178,0.0696055543729845,123.2596589,43.85986496,27.1661554144122,1.47062890563334,"E",-2153137.7704,2629631.89719999,"Yes","Attaining","Attaining","Attaining",25,14,1.0152349953652,9.35702430383774,0.399738352605616,15.6429756961623,"Group 4",20,"Poor","Attaining","OLD","OLD","OLD"
"129",392,"07087DFW","34668","34668 2007","Siletz R Trib at RM 1.5","MWCF",1.17,"Least disturbed",2007,0,"",8,0.954242509439325,2032.64,0.558596983307074,0.185040536099526,3.29047981333067,0.0372977671276524,123.923811,44.79204483,17.6635217326557,0.835481873978228,"E",-2174009.7808,2744289.27549999,"Yes","Attaining","Attaining","Attaining",8,14,1.0152349953652,9.35702430383774,-0.0609924859258769,-1.35702430383774,"Group 4",20,"Fair","Attaining","OLD","OLD","OLD"
"128",391,"07085DFW","34666","34666 2007","Trout Cr at RM 3.12","MWCF",1.11,"Least disturbed",2007,0,"",6,0.845098040014257,2280.825,1.35044592620993,0.191702895126808,3.37162192717602,0.252082072928227,123.9333637,44.487887,18.0277563773199,1.42889927219073,"E",-2184545.822,2712086.87409999,"Yes","Attaining","Attaining","Attaining",6,8,0.77466588484141,4.95204059846906,0.0704321551728466,1.04795940153094,"Group 2",11,"Good","Attaining","OLD","OLD","OLD"
"127",390,"07084DFW","34665","34665 2007","Siuslaw R at RM 57.02","MWCF",0.62,"Most disturbed",2007,0,"",28,1.46239799789896,1286.7255,2.76663478626466,0.0161245154965971,3.19005141775921,0.0613233835859233,123.6311416,43.9252695,19.2613602842582,1.47062890563334,"E",-2179562.7373,2645093.20859999,"Yes","Impaired","Impaired","Impaired",28,14,1.0152349953652,9.35702430383774,0.447163002533754,18.6429756961623,"Group 4",20,"Poor","Impaired - Sediment Stressor","OLD","OLD","OLD"
"126",389,"07083DFW","34664","34664 2007","Russell Cr at RM 1.07","MWCF",1.14,"Least disturbed",2007,0,"",11,1.07918124604762,1283.061,0.858802385102353,0.206639783197718,3.13449585583467,0.102359020848742,123.3531673,43.86449357,24.8997991959775,1.47062890563334,"E",-2160161.9085,2632251.33539999,"Yes","Attaining","Attaining","Attaining",11,14,1.0152349953652,9.35702430383774,0.0639462506824231,1.64297569616226,"Group 4",20,"Good","Attaining","OLD","OLD","OLD"
"125",388,"07082DFW","34663","34663 2007","Beaver Cr NF (RM 6.42) Trib at RM 0.67","MWCF",1.21,"Least disturbed",2007,0,"",9,1,2289.344,0.777506568644903,0.213283848427395,3.34163233577805,0.0888605393024219,123.9339993,44.53432367,18.6547581061776,1.34528292089677,"E",-2183091.6392,2717057.04239999,"Yes","Attaining","Attaining","Attaining",9,14,1.0152349953652,9.35702430383774,-0.0152349953652018,-0.357024303837742,"Group 4",20,"Fair","Attaining","OLD","OLD","OLD"
"148",447,"08009DFW","34663","34663 2008","Beaver Cr NF (RM 6.42) Trib at RM 0.67","MWCF",1.14,"Least disturbed",2008,0,"Yes",6,0.845098040014257,2307.62,0.585212490300883,0.289447750034441,3.3541084391474,0.0929271078883054,123.9324584,44.51955265,20.5669638012031,1.34528292089677,"E",-2183091.6392,2717057.04239999,"Yes","Attaining","Attaining","Attaining",6,14,1.0152349953652,9.35702430383774,-0.170136955350945,-3.35702430383774,"Group 4",20,"Fair","Attaining","OLD","NEW","NEW"
"204",612,"09091DFW","34663","34663 2009","Beaver Cr NF (RM 6.42) Trib at RM 0.67","MWCF",1.01,"Least disturbed",2009,0,"Yes",7,0.903089986991944,2307.62,0.585212490300883,0.289447750034441,3.3541084391474,0.0929271078883054,123.9324292,44.51919386,20.4205778566621,1.34528292089677,"E",-2183091.6392,2717057.04239999,"Yes","Attaining","Attaining","Attaining",7,14,1.0152349953652,9.35702430383774,-0.112145008373258,-2.35702430383774,"Group 4",20,"Fair","Attaining","OLD","NEW","NEW"
"219",665,"09159DFW","34663","34663 2009","Beaver Cr NF (RM 6.42) Trib at RM 0.67","MWCF",1.11,"Least disturbed",2009,0,"Yes",9,1,2289.344,0.777506568644903,0.213283848427395,3.34163233577805,0.0888605393024219,123.9339993,44.53432367,18.6547581061776,1.34528292089677,"E",-2183091.6392,2717057.04239999,"Yes","Attaining","Attaining","Attaining",9,14,1.0152349953652,9.35702430383774,-0.0152349953652018,-0.357024303837742,"Group 4",20,"Fair","Attaining","OLD","NEW","NEW"
"124",387,"07081DFW","34662","34662 2007","Scott Cr EF at RM 3.07","MWCF",1,"Least disturbed",2007,0,"",18,1.27875360095283,2553.757,0.635018038074257,0.225698914485648,3.39880773020326,0.0677717661595123,123.7890291,44.42484098,23.5372045918796,1.20193334256827,"E",-2175616.3018,2702056.83189999,"Yes","Attaining","Attaining","Attaining",18,14,1.0152349953652,9.35702430383774,0.263518605587627,8.64297569616226,"Group 4",20,"Fair","Attaining","OLD","OLD","OLD"
"123",386,"07080DFW","34661","34661 2007","Brush Cr at RM 0.60","MWCF",1.24,"Least disturbed",2007,0,"",9,1,2175.872,0.177960487510083,0.233559414282533,3.31365634661803,0.0118359032904774,123.8451384,44.38240921,14.247806848775,1.20193334256827,"E",-2181239.3974,2698810.64619999,"Yes","Attaining","Attaining","Attaining",9,14,1.0152349953652,9.35702430383774,-0.0152349953652018,-0.357024303837742,"Group 4",20,"Fair","Attaining","OLD","OLD","OLD"
"122",385,"07079DFW","34660","34660 2007","Oliver Cr at RM 0.63","MWCF",0.8,"Most disturbed",2007,0,"",50,1.70757017609794,1905.093,0.977704861648842,0.166733320005331,3.2817149700273,0.0921198652716523,124.0372066,44.47247798,6.2449979983984,1.34528292089677,"E",-2192944.7837,2712820.24039999,"Yes","Impaired","Impaired","Impaired",50,14,1.0152349953652,9.35702430383774,0.692335180732734,40.6429756961623,"Group 4",20,"Poor","Impaired - Sediment Stressor","OLD","OLD","OLD"
"121",384,"07078DFW","34659","34659 2007","Beaver Cr NF at RM 3.06","MWCF",0.85,"Most disturbed",2007,0,"",15,1.20411998265592,2240.89449,1.66809075711484,0.0781024967590666,3.30749603791321,0.106519596681959,123.9879399,44.52327556,8.12403840463596,1.34528292089677,"E",-2187545.6582,2717115.22479999,"Yes","Impaired","Impaired","Impaired",15,14,1.0152349953652,9.35702430383774,0.188884987290723,5.64297569616226,"Group 4",20,"Fair","Impaired - Unknown Stressor","OLD","OLD","OLD"
"120",383,"07077DFW","34658","34658 2007","Cummins Cr at RM 1.94","MWCF",0.77,"Most disturbed",2007,1,"",5,0.778151250383644,2348.83763,1.58605175728531,0.134499070628759,3.35983548233989,0.2251343548213,124.0725752,44.26947091,12.2882057274445,0.500179608697487,"R",-2202200.642,2692010.45209999,"Yes","Impaired","Potential Concern","Impaired",5,14,1.0152349953652,9.35702430383774,-0.237083744981558,-4.35702430383774,"Group 4",20,"Fair","Potential Concern","OLD","OLD","OLD"
"151",450,"08012DFW","34658","34658 2008","Cummins Cr at RM 1.94","MWCF",0.94,"Least disturbed",2008,1,"Yes",7,0.903089986991944,2348.83763,1.58605175728531,0.134499070628759,3.35983548233989,0.2251343548213,124.0725752,44.26947091,12.2882057274445,0.500179608697487,"R",-2202200.642,2692010.45209999,"Yes","Attaining","Potential Concern","Impaired",7,14,1.0152349953652,9.35702430383774,-0.112145008373258,-2.35702430383774,"Group 4",20,"Fair","Potential Concern","OLD","NEW","NEW"
"119",382,"07076DFW","34657","34657 2007","Rock Cr Trib (RM 3.84) near mouth","MWCF",1.15,"Least disturbed",2007,0,"",9,1,2305.8,0.429157745472098,0.242260190704127,3.37894269861344,0.0409858849064533,123.9642542,44.98540275,13.3041346956501,0.825440953414278,"R",-2170813.3701,2765818.8812,"Yes","Attaining","Attaining","Attaining",9,14,1.0152349953652,9.35702430383774,-0.0152349953652018,-0.357024303837742,"Group 4",20,"Fair","Attaining","OLD","OLD","OLD"
"118",381,"07075DFW","34656","34656 2007","Reed Cr at RM 1.1","MWCF",1.01,"Least disturbed",2007,0,"",11,1.07918124604762,2290.259,0.885080647567336,0.180831413200251,3.3236645356081,0.0857449072948617,123.9425068,44.85127455,9.89949493661167,0.835481873978228,"E",-2173517.621,2751030.62399999,"Yes","Attaining","Attaining","Attaining",11,14,1.0152349953652,9.35702430383774,0.0639462506824231,1.64297569616226,"Group 4",20,"Good","Attaining","OLD","OLD","OLD"
"117",379,"07073DFW","34654","34654 2007","Sam Cr at RM 6.53","MWCF",1.13,"Least disturbed",2007,0,"",21,1.34242268082221,2106.68942,1.26917565132068,0.0886002257333467,3.26974637313077,0.0561600631884284,123.7477575,44.7129022,19.0787840283389,0.835481873978228,"E",-2163220.9887,2731831.75729999,"Yes","Attaining","Attaining","Attaining",21,14,1.0152349953652,9.35702430383774,0.327187685457004,11.6429756961623,"Group 4",20,"Poor","Attaining","OLD","OLD","OLD"
"116",378,"07072DFW","34653","34653 2007","Buttermilk Cr at RM 1.40","MWCF",1.19,"Least disturbed",2007,0,"",13,1.14612803567824,1721.37,0.248554390341338,0.180055546984812,3.21774707326279,0.0107409127044876,123.6999323,44.65141235,16.7032930884901,1.47062890563334,"E",-2161574.1519,2724184.41329999,"Yes","Attaining","Attaining","Attaining",13,14,1.0152349953652,9.35702430383774,0.130893040313036,3.64297569616226,"Group 4",20,"Good","Attaining","OLD","OLD","OLD"
"115",377,"07071DFW","34652","34652 2007","Little Elk Cr at RM 8.18","MWCF",0.91,"Moderately disturbed",2007,0,"",16,1.23044892137827,1808.375,0.235311245361685,0.198620240660412,3.26458172923808,0.0121494295810181,123.6571041,44.62063103,24.4335834457412,1.47062890563334,"E",-2159314.6604,2719931.52929999,"Yes","Attaining","Attaining","Potential Concern",16,14,1.0152349953652,9.35702430383774,0.215213926013072,6.64297569616226,"Group 4",20,"Fair","Attaining","OLD","OLD","OLD"
"114",376,"07070DFW","34651","34651 2007","Hula Cr at Mouth","MWCF",1.05,"Least disturbed",2007,0,"",13,1.14612803567824,2139.325,0.238868725802414,0.229499455337044,3.30276370847298,0.0164574581674678,123.7230226,44.09687506,16.6132477258361,1.34528292089677,"E",-2181100.3362,2665531.81999999,"Yes","Attaining","Attaining","Attaining",13,14,1.0152349953652,9.35702430383774,0.130893040313036,3.64297569616226,"Group 4",20,"Good","Attaining","OLD","OLD","OLD"
"113",375,"07069DFW","34650","34650 2007","Old Man Cr at Mouth","MWCF",0.93,"Least disturbed",2007,0,"",11,1.07918124604762,2052.561,0.0949844316866798,0.356987394735444,3.31680875205302,0.0133240602224043,123.8033665,44.05404539,13.076696830622,1.32332926362445,"E",-2188617.5529,2662805.79329999,"Yes","Attaining","Attaining","Attaining",11,14,1.0152349953652,9.35702430383774,0.0639462506824231,1.64297569616226,"Group 4",20,"Good","Attaining","OLD","OLD","OLD"
"112",374,"07068DFW","34649","34649 2007","Porter Cr at RM 3.15","MWCF",0.91,"Moderately disturbed",2007,0,"",10,1.04139268515823,2223.682,0.351222148790302,0.179053064760143,3.32469391386177,0.0169981190937461,123.9478723,44.13845754,16.6132477258361,1.42889927219073,"E",-2196947.4497,2675151.68299999,"Yes","Attaining","Attaining","Potential Concern",10,14,1.0152349953652,9.35702430383774,0.0261576897930234,0.642975696162258,"Group 4",20,"Good","Attaining","OLD","OLD","OLD"
"111",373,"07067DFW","34648","34648 2007","Hawley Cr at RM 3.46","MWCF",0.96,"Least disturbed",2007,0,"",10,1.04139268515823,1282.98039,1.12854045609937,0.145086181285469,3.11660774398825,0.101043520421593,123.1736545,43.86165914,28.5306852353742,1.47062890563334,"E",-2146475.0369,2627861.35329999,"Yes","Attaining","Attaining","Attaining",10,14,1.0152349953652,9.35702430383774,0.0261576897930234,0.642975696162258,"Group 4",20,"Good","Attaining","OLD","OLD","OLD"
"110",372,"07065DFW","34646","34646 2007","Clay Cr at RM 0.16 (Siuslaw R)","MWCF",1.1,"Least disturbed",2007,0,"",10,1.04139268515823,1340.01,0.941501991347391,0.170909332688417,3.16938049531195,0.0885187550805347,123.5654843,43.9014647,20.7364413533277,1.47062890563334,"E",-2175289.2786,2641044.95599999,"Yes","Attaining","Attaining","Attaining",10,14,1.0152349953652,9.35702430383774,0.0261576897930234,0.642975696162258,"Group 4",20,"Good","Attaining","OLD","OLD","OLD"
"140",439,"08002DFW","34646","34646 2008","Clay Cr at RM 0.16 (Siuslaw R)","MWCF",1.2,"Least disturbed",2008,0,"Yes",14,1.17609125905568,1340.01,0.941501991347391,0.170909332688417,3.16938049531195,0.0885187550805347,123.5654843,43.9014647,20.7364413533277,1.47062890563334,"E",-2175289.2786,2641044.95599999,"Yes","Attaining","Attaining","Attaining",14,14,1.0152349953652,9.35702430383774,0.16085626369048,4.64297569616226,"Group 4",20,"Good","Attaining","OLD","NEW","NEW"
"187",566,"09029DFW","34646","34646 2009","Clay Cr at RM 0.16 (Siuslaw R)","MWCF",1.2,"Least disturbed",2009,0,"Yes",14,1.17609125905568,1340.01,0.941501991347391,0.170909332688417,3.16938049531195,0.0885187550805347,123.5654843,43.9014647,20.7364413533277,1.47062890563334,"E",-2175289.2786,2641044.95599999,"Yes","Attaining","Attaining","Attaining",14,14,1.0152349953652,9.35702430383774,0.16085626369048,4.64297569616226,"Group 4",20,"Good","Attaining","OLD","NEW","NEW"
"109",371,"07064DFW","34645","34645 2007","Russell Cr at RM 0.20","MWCF",1.05,"Least disturbed",2007,0,"",19,1.30102999566398,1283.78192,1.07644127052732,0.101143462467922,3.1300119496719,0.0460102405760705,123.3602292,43.85458226,23.6220236220354,1.47062890563334,"E",-2161037.9677,2631351.64179999,"Yes","Attaining","Impaired","Attaining",19,14,1.0152349953652,9.35702430383774,0.285795000298779,9.64297569616226,"Group 4",20,"Fair","Impaired - Unknown Stressor","OLD","OLD","OLD"
"206",622,"09101DFW","34645","34645 2009","Russell Cr at RM 0.20","MWCF",0.85,"Most disturbed",2009,0,"Yes",29,1.47712125471966,1283.78192,1.07644127052732,0.101143462467922,3.1300119496719,0.0460102405760705,123.3602292,43.85458226,23.6220236220354,1.47062890563334,"E",-2161037.9677,2631351.64179999,"Yes","Impaired","Impaired","Attaining",29,14,1.0152349953652,9.35702430383774,0.461886259354461,19.6429756961623,"Group 4",20,"Poor","Impaired - Sediment Stressor","OLD","NEW","NEW"
"108",370,"07063DFW","34644","34644 2007","Crooked Cr at RM 1.18 (NF Alsea R)","MWCF",1.04,"Least disturbed",2007,0,"",4,0.698970004336019,2181.47086,0.974286427537166,0.124498995979887,3.22942584792069,0.0533048344486056,123.5416946,44.42178109,20.976176963403,0.886077123792614,"E",-2156904.0925,2696121.68209999,"Yes","Attaining","Potential Concern","Attaining",4,14,1.0152349953652,9.35702430383774,-0.316264991029183,-5.35702430383774,"Group 4",20,"Fair","Potential Concern","OLD","OLD","OLD"
"176",544,"08141DFW","34644","34644 2008","Crooked Cr at RM 1.18 (NF Alsea R)","MWCF",0.85,"Most disturbed",2008,0,"Yes",7,0.903089986991944,2181.47086,0.974286427537166,0.124498995979887,3.22942584792069,0.0533048344486056,123.5416946,44.42178109,20.976176963403,0.886077123792614,"E",-2156904.0925,2696121.68209999,"Yes","Impaired","Potential Concern","Attaining",7,14,1.0152349953652,9.35702430383774,-0.112145008373258,-2.35702430383774,"Group 4",20,"Fair","Potential Concern","OLD","NEW","NEW"
"190",574,"09039DFW","34644","34644 2009","Crooked Cr at RM 1.18 (NF Alsea R)","MWCF",1.1,"Least disturbed",2009,0,"Yes",10,1.04139268515823,2181.47086,0.974286427537166,0.124498995979887,3.22942584792069,0.0533048344486056,123.5416946,44.42178109,20.976176963403,0.886077123792614,"E",-2156904.0925,2696121.68209999,"Yes","Attaining","Potential Concern","Attaining",10,14,1.0152349953652,9.35702430383774,0.0261576897930234,0.642975696162258,"Group 4",20,"Good","Potential Concern","OLD","NEW","NEW"
"107",369,"07062DFW","34643","34643 2007","Raleigh Cr at RM 0.14 (Deadwood Cr)","MWCF",0.91,"Moderately disturbed",2007,0,"",11,1.07918124604762,2036.73,0.190972859727847,0.241929741867345,3.30513631894364,0.0138166695067809,123.7046041,44.13836812,18.9208879284245,1.47062890563334,"E",-2178355.4675,2669531.81289999,"Yes","Attaining","Attaining","Potential Concern",11,14,1.0152349953652,9.35702430383774,0.0639462506824231,1.64297569616226,"Group 4",20,"Good","Attaining","OLD","OLD","OLD"
"106",368,"07061DFW","34642","34642 2007","Fish Cr at RM 4.07","MWCF",1.14,"Least disturbed",2007,0,"",9,1,1940.245,0.227979207195692,0.290963915288477,3.21404867941194,0.0246686559436382,123.5168719,44.15789177,27.1661554144122,1.34528292089677,"E",-2163396.7729,2667337.05489999,"Yes","Attaining","Attaining","Attaining",9,14,1.0152349953652,9.35702430383774,-0.0152349953652018,-0.357024303837742,"Group 4",20,"Fair","Attaining","OLD","OLD","OLD"
"105",367,"07060DFW","34641","34641 2007","Benner Cr at Mouth (Alsea R)","MWCF",1.29,"Enriched",2007,0,"",9,1,2254.03,0.207968104690223,0.265160328857844,3.24278980947868,0.0183622554169138,123.7282971,44.35195289,15.0332963783729,1.20193334256827,"E",-2173328.1985,2692907.85019999,"Yes","Potential Concern","Potential Concern","Potential Concern",9,14,1.0152349953652,9.35702430383774,-0.0152349953652018,-0.357024303837742,"Group 4",20,"Fair","Potential Concern","OLD","OLD","OLD"
"104",366,"07059DFW","34640","34640 2007","Cascade Cr NF at Mouth","MWCF",1.04,"Least disturbed",2007,0,"",10,1.04139268515823,2243.09329,1.14172406053669,0.0953414914924242,3.32407657973949,0.0480088619314684,123.8683309,44.32067725,17.6635217326557,1.42889927219073,"E",-2184992.3647,2692757.58409999,"Yes","Attaining","Attaining","Attaining",10,14,1.0152349953652,9.35702430383774,0.0261576897930234,0.642975696162258,"Group 4",20,"Good","Attaining","OLD","OLD","OLD"
"103",365,"07058DFW","34639","34639 2007","Cedar Cr at Mouth (Five Rivers)","MWCF",0.94,"Least disturbed",2007,0,"",17,1.25527250510331,2280.49243,1.63457772063076,0.0687749954561976,3.27783833300205,0.0788844339309489,123.7802792,44.26980044,16.3095064303001,1.42889927219073,"E",-2179920.8797,2685306.50009999,"Yes","Attaining","Attaining","Attaining",17,14,1.0152349953652,9.35702430383774,0.240037509738104,7.64297569616226,"Group 4",20,"Fair","Attaining","OLD","OLD","OLD"
"101",337,"07033OPR","34521","34521 2007","Needle Branch","MWCF",1.12,"Least disturbed",2007,0,"Yes",13,1.14612803567824,2350.469,0.434999791350173,0.19565275362233,3.35698140099313,0.0277347788719132,123.8551403,44.51024464,20.976176963403,1.42889927219073,"E",-2177898.2512,2712677.99439999,"Yes","Attaining","Impaired",NA,13,14,1.0152349953652,9.35702430383774,0.130893040313036,3.64297569616226,"Group 4",20,"Good","Impaired - Unknown Stressor","NEW","NEW","NEW"
"141",440,"08003BMP","34521","34521 2008","Needle Branch","MWCF",0.85,"Most disturbed",2008,0,"Yes",15,1.20411998265592,2350.469,0.434999791350173,0.19565275362233,3.35698140099313,0.0277347788719132,123.8551403,44.51024464,20.976176963403,1.42889927219073,"E",-2177898.2512,2712677.99439999,"Yes","Impaired","Impaired",NA,15,14,1.0152349953652,9.35702430383774,0.188884987290723,5.64297569616226,"Group 4",20,"Fair","Impaired - Unknown Stressor","NEW","NEW","NEW"
"100",333,"07027OPR","34467","34467 2007","Trout Creek","MWCF",1.08,"Least disturbed",2007,1,"Yes",5,0.778151250383644,2258.28854,1.40413452130798,0.106583300755794,3.33805787541976,0.106095603892503,123.9533483,44.47296032,9.89949493661167,1.42889927219073,"E",-2186545.5264,2710954.89809999,"Yes","Attaining","Attaining",NA,5,14,1.0152349953652,9.35702430383774,-0.237083744981558,-4.35702430383774,"Group 4",20,"Fair","Attaining","NEW","NEW","NEW"
"280",756,"H111015","34467","34467 1999","Trout Creek","MWCF",1.02,"Least disturbed",1999,1,"",6,0.845098040014257,2258.28854,1.40413452130798,0.106583300755794,3.33122478102073,0.106095603892503,123.9552688,44.47379019,20.6639783197718,1.42889927219073,"E",-2186545.5264,2710954.89809999,"Yes",NA,"Attaining",NA,6,14,1.0152349953652,9.35702430383774,-0.170136955350945,-3.35702430383774,"Group 4",20,"Fair","Attaining","NEW","NEW","NEW"
"83",231,"06073DFW","33419","33419 2006","Billy Moore Cr","MWCF",1.17,"Least disturbed",2006,0,"",14,1.17609125905568,2119.538,0.73867117858285,0.224276614920058,3.33021078457153,0.0882334256976278,123.9709984,43.88744418,17.0880074906351,1.3030329996377,"E",-2206825.1649,2648893.97279999,"Yes","Attaining","Attaining","Attaining",14,14,1.0152349953652,9.35702430383774,0.16085626369048,4.64297569616226,"Group 4",20,"Good","Attaining","OLD","OLD","OLD"
"81",229,"06071DFW","33418","33418 2006","Bell Cr","MWCF",0.56,"Most disturbed",2006,0,"",30,1.49136169383427,2115.124,1.17071601968897,0.158335087709579,3.32139127831169,0.129159372703248,124.0127305,43.84129345,6.78232998312527,1.3030329996377,"E",-2211513.2939,2644940.73559999,"Yes","Impaired","Potential Concern","Impaired",30,14,1.0152349953652,9.35702430383774,0.476126698469071,20.6429756961623,"Group 4",20,"Poor","Potential Concern","OLD","OLD","OLD"
"186",558,"09008DFW","33418","33418 2009","Bell Cr","MWCF",0.93,"Least disturbed",2009,0,"Yes",22,1.36172783601759,2115.124,1.17071601968897,0.158335087709579,3.32139127831169,0.129159372703248,124.0127305,43.84129345,6.78232998312527,1.3030329996377,"E",-2211513.2939,2644940.73559999,"Yes","Attaining","Potential Concern","Impaired",22,14,1.0152349953652,9.35702430383774,0.346492840652391,12.6429756961623,"Group 4",20,"Poor","Potential Concern","OLD","NEW","NEW"
